02/09/21 12:57:17,4437.0,31.0,34.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:18,4841.0,37.0,27.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:19,4840.0,34.0,27.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:20,4840.0,34.0,34.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:21,4840.0,34.0,27.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:22,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:23,4840.0,34.0,34.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:24,4840.0,34.0,34.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:25,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:26,4840.0,34.0,27.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:27,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:28,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:29,4840.0,37.0,37.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:30,4840.0,34.0,34.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:31,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:32,4840.0,31.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:33,4840.0,34.0,34.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:34,4840.0,34.0,27.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:35,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:36,4840.0,34.0,31.0,4840.0,3453.0,65525.0,4847.0,3452.0,65467.0
02/09/21 12:57:37,4840.0,37.0,27.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:39,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:40,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:41,4840.0,37.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:42,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:44,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:45,4840.0,37.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:47,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:48,4840.0,34.0,34.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:50,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:52,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:53,4840.0,34.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
02/09/21 12:57:55,4840.0,37.0,31.0,4840.0,3453.0,65528.0,4847.0,3452.0,65467.0
