06/09/21 16:36:48,4424.0,27.0,24.0,4835.0,3449.0,65534.0,4841.0,3447.0,65464.0
06/09/21 16:36:49,4835.0,24.0,24.0,4834.0,3449.0,65534.0,4843.0,3447.0,65464.0
06/09/21 16:36:50,4835.0,27.0,24.0,4834.0,3449.0,65534.0,4843.0,3447.0,65464.0
06/09/21 16:36:51,4835.0,27.0,24.0,4835.0,3449.0,65531.0,4843.0,3447.0,65464.0
06/09/21 16:36:52,4835.0,24.0,21.0,4835.0,3449.0,65531.0,4843.0,3447.0,65464.0
06/09/21 16:36:54,4835.0,27.0,24.0,4834.0,3449.0,65531.0,4843.0,3447.0,65467.0
06/09/21 16:36:54,4835.0,31.0,24.0,4835.0,3449.0,65531.0,4843.0,3447.0,65464.0
06/09/21 16:36:56,4835.0,27.0,21.0,4835.0,3449.0,65534.0,4841.0,3447.0,65464.0
06/09/21 16:36:56,4835.0,24.0,24.0,4834.0,3449.0,65531.0,4844.0,3447.0,65467.0
06/09/21 16:36:57,4835.0,27.0,21.0,4837.0,3447.0,0.0,4848.0,3446.0,65473.0
06/09/21 16:36:58,4838.0,27.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:00,4840.0,27.0,34.0,4840.0,3447.0,6.0,4848.0,3446.0,65473.0
06/09/21 16:37:00,4841.0,27.0,37.0,4841.0,3447.0,3.0,4848.0,3446.0,65476.0
06/09/21 16:37:02,4841.0,27.0,34.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:03,4841.0,27.0,34.0,4840.0,3447.0,6.0,4848.0,3446.0,65473.0
06/09/21 16:37:04,4841.0,27.0,37.0,4841.0,3447.0,6.0,4847.0,3446.0,65476.0
06/09/21 16:37:05,4841.0,27.0,37.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:37:06,4840.0,27.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:07,4840.0,27.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:08,4841.0,27.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:09,4841.0,27.0,34.0,4841.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:10,4841.0,27.0,34.0,4841.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:37:11,4841.0,31.0,34.0,4838.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:37:12,4840.0,27.0,34.0,4840.0,3447.0,3.0,4848.0,3446.0,65476.0
06/09/21 16:37:13,4840.0,27.0,37.0,4841.0,3447.0,6.0,4848.0,3446.0,65473.0
06/09/21 16:37:14,4841.0,27.0,37.0,4841.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:15,4841.0,27.0,40.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:16,4841.0,27.0,34.0,4841.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:37:17,4841.0,27.0,34.0,4840.0,3447.0,3.0,4848.0,3446.0,65476.0
06/09/21 16:37:19,4841.0,24.0,37.0,4840.0,3447.0,3.0,4850.0,3446.0,65476.0
