06/09/21 16:35:01,4840.0,27.0,34.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:02,4840.0,27.0,37.0,4838.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:04,4840.0,27.0,40.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:06,4840.0,27.0,37.0,4838.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:07,4840.0,27.0,37.0,4838.0,3447.0,6.0,4847.0,3446.0,65473.0
06/09/21 16:35:09,4838.0,27.0,34.0,4838.0,3447.0,6.0,4848.0,3446.0,65473.0
06/09/21 16:35:10,4840.0,31.0,34.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:12,4840.0,27.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65476.0
06/09/21 16:35:14,4840.0,24.0,37.0,4840.0,3447.0,3.0,4845.0,3446.0,65473.0
06/09/21 16:35:15,4838.0,24.0,37.0,4838.0,3447.0,3.0,4847.0,3446.0,65476.0
06/09/21 16:35:17,4840.0,31.0,37.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:19,4840.0,27.0,34.0,4838.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:20,4840.0,27.0,37.0,4838.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:22,4841.0,27.0,37.0,4840.0,3447.0,6.0,4848.0,3446.0,65473.0
06/09/21 16:35:24,4840.0,31.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:25,4840.0,31.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:27,4841.0,27.0,37.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:29,4840.0,27.0,37.0,4838.0,3447.0,3.0,4845.0,3446.0,65473.0
06/09/21 16:35:30,4840.0,31.0,37.0,4838.0,3447.0,3.0,4848.0,3446.0,65476.0
06/09/21 16:35:32,4840.0,27.0,34.0,4840.0,3447.0,3.0,4850.0,3446.0,65473.0
06/09/21 16:35:34,4840.0,27.0,37.0,4841.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:36,4841.0,27.0,37.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:37,4840.0,27.0,40.0,4838.0,3447.0,6.0,4848.0,3446.0,65473.0
06/09/21 16:35:39,4841.0,27.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:41,4841.0,27.0,34.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:43,4841.0,27.0,37.0,4838.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:45,4840.0,27.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:47,4840.0,27.0,37.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:48,4840.0,24.0,34.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:50,4841.0,31.0,37.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:35:52,4841.0,27.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:54,4840.0,27.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:56,4840.0,27.0,34.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:58,4841.0,24.0,37.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:35:59,4256.0,2441.0,2441.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:01,3165.0,27.0,24.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:36:03,3160.0,27.0,24.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:05,3294.0,458.0,464.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:36:07,3092.0,27.0,31.0,4838.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:09,3092.0,27.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:11,3092.0,27.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:13,3092.0,27.0,34.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:15,3094.0,27.0,31.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:36:17,3092.0,27.0,34.0,4838.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:19,3094.0,24.0,34.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:21,3094.0,27.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:23,3092.0,27.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65476.0
06/09/21 16:36:25,3092.0,27.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:27,3092.0,27.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:29,3094.0,27.0,31.0,4840.0,3447.0,3.0,4848.0,3446.0,65473.0
06/09/21 16:36:31,3092.0,27.0,31.0,4840.0,3447.0,3.0,4847.0,3446.0,65473.0
06/09/21 16:36:34,3120.0,27.0,31.0,4838.0,3447.0,3.0,4848.0,3446.0,65476.0
06/09/21 16:36:36,3092.0,24.0,31.0,4841.0,3447.0,3.0,3170.0,3461.0,65488.0
