30/08/21 13:43:03,3104.0,3452.0,65494.0
30/08/21 13:43:03,3104.0,3452.0,65494.0
30/08/21 13:43:04,3104.0,3452.0,65494.0
30/08/21 13:43:05,3104.0,3452.0,65494.0
30/08/21 13:43:06,3104.0,3452.0,65494.0
30/08/21 13:43:07,3104.0,3452.0,65494.0
30/08/21 13:43:08,3104.0,3452.0,65494.0
30/08/21 13:43:09,3104.0,3452.0,65494.0
30/08/21 13:43:11,3104.0,3452.0,65494.0
30/08/21 13:43:11,3104.0,3452.0,65494.0
30/08/21 13:43:12,3104.0,3452.0,65494.0
30/08/21 13:43:13,3104.0,3452.0,65494.0
30/08/21 13:43:14,3104.0,3452.0,65494.0
30/08/21 13:43:16,3104.0,3452.0,65494.0
30/08/21 13:43:17,3104.0,3452.0,65494.0
30/08/21 13:43:18,3104.0,3452.0,65494.0
30/08/21 13:43:19,3104.0,3452.0,65494.0
30/08/21 13:43:20,3104.0,3452.0,65494.0
30/08/21 13:43:21,3104.0,3452.0,65494.0
30/08/21 13:43:22,3104.0,3452.0,65494.0
30/08/21 13:43:23,3104.0,3452.0,65494.0
30/08/21 13:43:24,3104.0,3452.0,65494.0
30/08/21 13:43:25,3104.0,3452.0,65494.0
30/08/21 13:43:26,3104.0,3452.0,65494.0
30/08/21 13:43:27,3104.0,3452.0,65494.0
30/08/21 13:43:28,3104.0,3452.0,65494.0
30/08/21 13:43:29,3104.0,3452.0,65494.0
30/08/21 13:43:30,3104.0,3452.0,65494.0
30/08/21 13:43:31,3104.0,3452.0,65494.0
30/08/21 13:43:32,3104.0,3452.0,65494.0
30/08/21 13:43:33,3104.0,3452.0,65494.0
